x,y,z
68.76507568359375,-32.51007843017578,293.80584716796875
62.95888900756836,-32.01118087768555,295.4797668457031
57.02940368652344,-31.485992431640625,297.17193603515625
52.379638671875,-31.06345558166504,298.5090637207031
47.39706802368164,-30.610734939575195,299.95062255859375
42.01787185668945,-30.124956130981445,301.53387451171875
37.107810974121094,-29.683870315551758,303.037109375
32.38130569458008,-29.25189208984375,304.56976318359375
28.09556007385254,-28.860530853271484,305.9526062011719
24.495155334472656,-28.536664962768555,307.03997802734375
21.29150390625,-28.25958824157715,307.86688232421875
18.22201919555664,-28.014751434326172,308.4162292480469
15.274853706359863,-27.80699920654297,308.6527404785156
12.374937057495117,-27.600570678710938,308.7106628417969
9.27266788482666,-27.37804412841797,308.6485290527344
6.4244160652160645,-27.17035675048828,308.3149108886719
3.645875930786133,-26.9725399017334,307.6307373046875
0.9312938451766968,-26.77557945251465,306.6123352050781
-1.6758219003677368,-26.577167510986328,305.2398986816406
-4.030176639556885,-26.389596939086914,303.5236511230469
-6.007234573364258,-26.23478889465332,301.5675048828125
-7.635626316070557,-26.109533309936523,299.4814147949219
-9.101971626281738,-26.001752853393555,297.347412109375
-10.639795303344727,-25.874479293823242,294.9863586425781
-12.160408973693848,-25.741121292114258,292.5473937988281
-13.561811447143555,-25.609439849853516,290.2225341796875
-14.984756469726562,-25.482181549072266,287.786865234375
-16.48857879638672,-25.337682723999023,285.1483459472656
-18.095298767089844,-25.188291549682617,282.28070068359375
-19.854089736938477,-25.02439308166504,279.107177734375
-21.820083618164062,-24.852163314819336,275.6042175292969
-24.03908920288086,-24.670686721801758,271.7627258300781
-26.529586791992188,-24.49051856994629,267.6052551269531
-29.308799743652344,-24.31186866760254,263.19927978515625
-32.59269332885742,-24.118547439575195,258.259521484375
-35.67161178588867,-23.963668823242188,253.86279296875
-39.27315902709961,-23.80723762512207,248.94699096679688
-43.4437370300293,-23.65665054321289,243.477294921875
-47.553497314453125,-23.551679611206055,238.225341796875
-51.84510040283203,-23.48314094543457,232.7869415283203
-56.25734329223633,-23.393739700317383,227.1349639892578
-60.7396354675293,-23.31452751159668,221.2520751953125
-65.29878997802734,-23.294111251831055,215.1824951171875
-70.37566375732422,-23.3101806640625,208.41452026367188
-74.87519836425781,-23.309350967407227,202.4507293701172
-79.90507507324219,-23.286609649658203,195.79161071777344
-85.50603485107422,-23.271703720092773,188.3890838623047
-90.8695068359375,-23.282508850097656,181.3376922607422
-96.37765502929688,-23.312973022460938,174.11448669433594
-102.45369720458984,-23.355541229248047,166.1432342529297
-108.1873550415039,-23.430522918701172,158.56800842285156
-113.973876953125,-23.485225677490234,150.83810424804688
-119.81686401367188,-23.540924072265625,142.99835205078125
-126.1295166015625,-23.629884719848633,134.5102081298828
-132.0137481689453,-23.702953338623047,126.6056137084961
-137.91659545898438,-23.73999786376953,118.67645263671875
-143.814697265625,-23.74834442138672,110.70015716552734
-149.69265747070312,-23.759418487548828,102.67587280273438
-155.5403289794922,-23.719873428344727,94.5905990600586
-161.34429931640625,-23.6391544342041,86.44403076171875
-167.04849243164062,-23.550722122192383,78.19538116455078
-172.63485717773438,-23.424762725830078,69.83763885498047
-178.12022399902344,-23.28658676147461,61.3890380859375
-183.5189666748047,-23.14637565612793,52.86778259277344
-189.25390625,-22.975587844848633,43.61723709106445
-194.15103149414062,-22.82994270324707,35.65045928955078
-199.8746795654297,-22.64577293395996,26.329702377319336
-205.1871795654297,-22.45410919189453,17.670106887817383
-210.4318084716797,-22.22295379638672,8.983332633972168
-215.57582092285156,-21.985332489013672,0.2512063980102539
-220.5957794189453,-21.73310089111328,-8.530959129333496
-225.48910522460938,-21.497722625732422,-17.348371505737305
-230.27561950683594,-21.31946563720703,-26.2085018157959
-234.9624786376953,-21.0929012298584,-35.21004104614258
-239.91213989257812,-20.8216495513916,-45.06671142578125
-244.4295654296875,-20.584705352783203,-54.356510162353516
-248.87977600097656,-20.35137367248535,-63.76796340942383
-253.29244995117188,-20.100149154663086,-73.28092956542969
-257.7123718261719,-19.839632034301758,-82.87142181396484
-262.2212829589844,-19.588298797607422,-92.49657440185547
-266.7712707519531,-19.336362838745117,-102.09828186035156
-271.2627868652344,-19.086267471313477,-111.60317993164062
-275.6573791503906,-18.83832550048828,-121.0196762084961
-279.9639587402344,-18.591598510742188,-130.34808349609375
-284.22637939453125,-18.339017868041992,-139.57901000976562
-288.4771423339844,-18.074880599975586,-148.70237731933594
