x_right,z_right,x_left,z_left
-152.9612237085542,73.36202450405676,-142.1604267023513,112.94411001076088
-155.3858899083098,69.85091419472094,-144.74959333616954,109.4296195191352
-157.78509764483732,66.32236491039187,-147.3317670550309,105.9099881155687
-160.15650958257174,62.775065851411696,-149.90514078469997,102.3839303338177
-162.5034618601792,59.21154095604837,-152.46847039245904,98.85056728541724
-164.83353270556867,55.63695981486929,-155.02252815413243,95.310475579602
-167.15943721618606,52.05967512320002,-157.5677774869095,91.76402146255724
-169.48254970065253,48.48053375264482,-160.09944250377836,88.2078832227437
-171.78284259976596,44.886755900676384,-162.6105167969429,84.63717497719372
-174.05153544788186,41.27288835679047,-165.09708782413853,81.0493208538827
-176.30618900649182,37.65027051744028,-167.55830914225945,77.44403333397774
-178.55166715748987,34.02195336181944,-169.9942948023051,73.82165830594703
-180.786440904374,30.387035315658917,-172.4069713182046,70.18371227091461
-183.01181760492807,26.74635103637973,-174.798448598693,66.5318125497807
-185.2259709541339,23.098835898872043,-177.1705404110854,62.86729130765285
-187.42468008193143,19.44198788320452,-179.52489555947565,59.19134290134288
-189.60998802428088,15.777115850192336,-181.86215375534212,55.504507918994406
-191.78744234046425,12.107572746639796,-184.18219397921536,51.806833230075135
-193.9572345514786,8.43349212181382,-186.4867029532664,48.09946137099677
-196.1155657709051,4.752673199379471,-188.78058035486052,44.385483738994935
-198.26189328012163,1.0648283306523325,-191.0687567599197,40.66800068950611
-200.39292139906735,-2.631863031527132,-193.3539339483723,36.9486867851639
-202.50452473446435,-6.339693639139458,-195.63777621951783,33.22855386722963
-204.6069037218064,-10.052760816743229,-197.92170159254536,29.50846816825173
-206.6905600639168,-13.776369107822497,-200.20696183062657,25.78919770834633
-208.7507093659556,-17.51302490638836,-202.4928113589379,22.070287483381723
-210.7934474091313,-21.25925180464565,-204.7733087589721,18.348100759130205
-212.81353989108388,-25.017696874753007,-207.0421413795428,14.618782897089384
-214.8103748292512,-28.78858824324483,-209.29623551451388,10.880528414711115
-216.80021775300025,-32.563155184115665,-211.53388889129357,7.132401320009949
-218.77489208104808,-36.34568299516712,-213.7532041642183,3.373385785617367
-220.73050650482028,-40.13810167100927,-215.9520823370116,-0.3976173066447154
-222.6668997877404,-43.94036972056055,-218.1290306012224,-4.181334507245783
-224.58375527140305,-47.7525262306123,-220.28404257311504,-7.977583200016774
-226.48025761099436,-51.57484781574667,-222.4175804173049,-11.785919538494332
-228.35724516476677,-55.4067886097848,-224.53165286301788,-15.60511149304826
-230.2196458271048,-59.2458411131935,-226.6286444161984,-19.43374117353448
-232.0747527727112,-63.08842215890464,-228.7068334922315,-23.272589667630623
-233.92798951962004,-66.93190532128152,-230.76085772039144,-27.124387648566056
-235.7801720119776,-70.77589724653262,-232.78759356191375,-30.99064278964586
-237.62746188063124,-74.62224220448921,-234.7886756720508,-34.870266279305795
-239.46594824209632,-78.47280286828,-236.7661934940193,-38.76193598859945
-241.2951139310653,-82.32780098630128,-238.72163695871575,-42.6647342612182
-243.11534684803885,-86.18702402012939,-240.65629227373347,-46.57787943337325
-244.9260877839975,-90.05071007520652,-242.57105332887105,-50.50079301019372
-246.7285998144448,-93.91824188793812,-244.4662851984985,-54.43317033232428
-248.525706582267,-97.78828825056114,-246.3428105596821,-58.37450105999891
-250.3179511215048,-101.66058862006906,-248.20331962395255,-62.32342581177952
-252.10286404444707,-105.53627510336064,-250.0508947449272,-66.27841132012765
-253.87786646249165,-109.4165073835205,-251.88798677479716,-70.23826894051176
-255.64677146935057,-113.29952740329983,-253.71661772420688,-74.20204533067887
-257.4217198733901,-117.17978635854944,-255.5409586582251,-78.16779955662679
-259.2174136112963,-121.0504973740108,-257.3695817512514,-82.13156654885779
-261.04150257133915,-124.90789678130628,-259.2105026788457,-86.08963641676854
-262.88937932108485,-128.7539736054429,-261.06399539719735,-90.04185439412738
-264.7453006917427,-132.59615818549847,-262.9269817704479,-93.98960593407465
-266.5915604189021,-136.44299649146365,-264.7959858202128,-97.93449839175946
-268.4345129033213,-140.29142437381836,-266.66700255445994,-101.87843598191658
-270.2777027986362,-144.13973512081955,-268.5361490622243,-105.82326483016855
-272.1225075819212,-147.98727257528074,-270.4003017830973,-109.7704542167834
