x,y,z
-61.1403923034668,-23.42693328857422,216.69796752929688
-65.27619934082031,-23.424911499023438,210.58287048339844
-69.4649887084961,-23.431623458862305,204.36048889160156
-73.73104858398438,-23.436195373535156,198.05078125
-78.0997314453125,-23.44438362121582,191.65562438964844
-82.90882873535156,-23.458810806274414,184.693603515625
-87.11447143554688,-23.490053176879883,178.65753173828125
-92.10006713867188,-23.524892807006836,171.52403259277344
-96.80374145507812,-23.569091796875,164.8065643310547
-101.56658172607422,-23.648096084594727,158.00811767578125
-106.34856414794922,-23.723400115966797,151.13229370117188
-111.16942596435547,-23.798614501953125,144.1924285888672
-116.03118133544922,-23.87221908569336,137.22189331054688
-120.87672424316406,-23.944530487060547,130.26124572753906
-126.04351806640625,-24.019309997558594,122.7680435180664
-130.7973175048828,-24.083227157592773,115.8106689453125
-135.5094451904297,-24.130449295043945,108.85408782958984
-140.17860412597656,-24.16010093688965,101.9051742553711
-144.80319213867188,-24.17294692993164,94.96868133544922
-149.38214111328125,-24.153200149536133,88.0455322265625
-154.23736572265625,-24.088909149169922,80.58836364746094
-158.32215881347656,-24.0425968170166,74.1852798461914
-163.00918579101562,-23.965839385986328,66.71011352539062
-167.6269073486328,-23.865354537963867,59.239261627197266
-171.86007690429688,-23.759445190429688,52.3126106262207
-176.02830505371094,-23.641468048095703,45.42443084716797
-180.13629150390625,-23.509122848510742,38.59871292114258
-184.17221069335938,-23.356508255004883,31.861854553222656
-188.41317749023438,-23.185659408569336,24.739763259887695
-192.26132202148438,-23.02340316772461,18.238304138183594
-196.02761840820312,-22.85554313659668,11.834290504455566
-199.69190979003906,-22.68732452392578,5.507910251617432
-203.24496459960938,-22.524166107177734,-0.7602089047431946
-206.69747924804688,-22.345373153686523,-6.985867500305176
-210.05950927734375,-22.174909591674805,-13.183320045471191
-213.34584045410156,-22.008014678955078,-19.368825912475586
-216.57130432128906,-21.83458709716797,-25.54625701904297
-219.99884033203125,-21.642593383789062,-32.18455505371094
-223.15481567382812,-21.46790313720703,-38.32925033569336
-226.28445434570312,-21.299930572509766,-44.46631622314453
-229.39492797851562,-21.129606246948242,-50.59485626220703
-232.49537658691406,-20.959680557250977,-56.713199615478516
-235.8530731201172,-20.775962829589844,-63.27621841430664
-238.99354553222656,-20.59684181213379,-69.34577941894531
-242.140625,-20.416837692260742,-75.40058898925781
-245.27976989746094,-20.241037368774414,-81.44860076904297
-248.40872192382812,-20.069360733032227,-87.49162292480469
-251.7686309814453,-19.8922061920166,-94.0054702758789
-254.88504028320312,-19.728811264038086,-100.0638427734375
-258.0080261230469,-19.560834884643555,-106.12617492675781
-261.38580322265625,-19.376310348510742,-112.65515899658203
-264.53515625,-19.19591522216797,-118.71736907958984
-267.6993103027344,-19.00528335571289,-124.78215789794922
-270.8761291503906,-18.812152862548828,-130.85662841796875
-274.2912902832031,-18.59956932067871,-137.419189453125
-277.4500427246094,-18.393539428710938,-143.53514099121094
-280.6080627441406,-18.173580169677734,-149.66539001464844
-283.7804870605469,-17.94048500061035,-155.7993927001953
-286.9725036621094,-17.69443702697754,-161.92999267578125
-290.468017578125,-17.415115356445312,-168.52793884277344
-293.5268249511719,-17.160947799682617,-174.18450927734375
-297.146484375,-16.849430084228516,-180.79672241210938
-300.5575256347656,-16.540122985839844,-186.94610595703125
-304.0400390625,-16.203001022338867,-193.0905303955078
-307.6431884765625,-15.837284088134766,-199.2003173828125
-311.375244140625,-15.454422950744629,-205.267822265625
-315.1982421875,-15.063804626464844,-211.3148193359375
-319.386962890625,-14.628740310668945,-217.8112335205078
-323.3271789550781,-14.206851959228516,-223.81475830078125
-327.32330322265625,-13.762239456176758,-229.7776336669922
-331.3794860839844,-13.295166015625,-235.69447326660156
-335.8096008300781,-12.760397911071777,-242.0145721435547
-339.9783630371094,-12.23604965209961,-247.83432006835938
-344.1997985839844,-11.694958686828613,-253.6061553955078
-348.4866943359375,-11.14553451538086,-259.319580078125
-352.9079895019531,-10.58452320098877,-264.9158935546875
-357.4875183105469,-10.001781463623047,-270.3663330078125
-362.19219970703125,-9.400922775268555,-275.6905822753906
-367.35272216796875,-8.678092956542969,-281.3152770996094
-372.200439453125,-7.946230411529541,-286.4613952636719
-377.0796813964844,-7.176788330078125,-291.5555114746094
-381.980224609375,-6.398940086364746,-296.6091003417969
-386.887451171875,-5.587532043457031,-301.6284484863281
-391.7767639160156,-4.718693256378174,-306.6280212402344
-396.6484069824219,-3.7973737716674805,-311.60601806640625
-401.53564453125,-2.887880802154541,-316.5435485839844
-406.84088134765625,-1.9529045820236206,-321.79913330078125
-411.4201965332031,-1.1790176630020142,-326.2548522949219
-416.7934265136719,-0.28295883536338806,-331.397705078125
-421.79974365234375,0.5441200733184814,-336.1329345703125
-426.818115234375,1.3635945320129395,-340.8348693847656
-431.8439025878906,2.1741626262664795,-345.5144348144531
-436.86767578125,2.978193998336792,-350.2016906738281
-442.2662658691406,3.837092399597168,-355.27447509765625
-447.2861022949219,4.62736177444458,-359.9965515136719
-452.3369140625,5.410632133483887,-364.7080078125
-457.4197082519531,6.186590671539307,-369.40692138671875
-462.50152587890625,6.952901363372803,-374.114990234375
-467.56903076171875,7.709327220916748,-378.8369445800781
-472.6341552734375,8.45822525024414,-383.5467834472656
-477.6778564453125,9.199851989746094,-388.2483215332031
-482.63690185546875,9.928391456604004,-392.89849853515625
-487.61480712890625,10.660284996032715,-397.60406494140625
-492.3597412109375,11.357970237731934,-402.1397399902344
-496.8561096191406,12.022287368774414,-406.4674987792969
-500.7125244140625,12.591477394104004,-410.1942443847656
-504.3590393066406,13.129130363464355,-413.725341796875
-507.8510437011719,13.6439790725708,-417.11328125
-511.2856750488281,14.151671409606934,-420.4604797363281
-514.7125244140625,14.659234046936035,-423.8229675292969
-517.8683471679688,15.129263877868652,-426.9574279785156
-520.8484497070312,15.574935913085938,-429.9776611328125
-523.3448486328125,15.96595573425293,-432.7034606933594
-525.5701293945312,16.353059768676758,-435.53436279296875
-527.41015625,16.734420776367188,-438.5451354980469
-528.8209228515625,17.106901168823242,-441.7245788574219
-529.7920532226562,17.46441078186035,-445.0465393066406
-530.2118530273438,17.801870346069336,-448.4333190917969
